item_key,item_name,item_subaccount,item_account,item_group,item_class,item_sign,item_periodicity
515013,FASECOLDA,13,50,1,5,1,Monthly
515014,FASECOLDA ARL,14,50,1,5,1,Monthly
515015,ASOCIACION NACIONAL DE INSTITUCIONES FINANCIERAS ANIF,15,50,1,5,1,Monthly
515020,FONDO DE GARANTIAS INSTITUCIONES FINANCIERAS,20,50,1,5,1,Monthly
515025,SERVIBANCA,25,50,1,5,1,Monthly
515030,ASCREDIBANCO,30,50,1,5,1,Monthly
515035,RED MULTICOLOR,35,50,1,5,1,Monthly
515037,REDEBAN,37,50,1,5,1,Monthly
515045,CONFEDERACION DE COOPERATIVAS DE COLOMBIA,45,50,1,5,1,Monthly
515050,CONFEDERACION LATINOAMERICANA DE COOPERATIVAS DE AHORRO Y CREDITO,50,50,1,5,1,Monthly
515053,FONDO NACIONAL DE BOMBEROS,53,50,1,5,1,Monthly
515055,CONTRALORIA GENERAL DE LA REPUBLICA,55,50,1,5,1,Monthly
515065,FEDERACION COLOMBIANA DE COMPANIAS DE LEASING - FEDELEASING,65,50,1,5,1,Monthly
515070,ORGANIZACION DE COOPERATIVAS DE AMERICA,70,50,1,5,1,Monthly
515082,FOSYGA,82,50,1,5,1,Monthly
515083,FONDO DE PREVENCION VIAL NACIONAL,83,50,1,5,1,Monthly
515085,FONDO DE RIESGOS LABORALES,85,50,1,5,1,Monthly
515095,OTRAS ENTIDADES Y AGREMIACIONES,95,50,1,5,1,Monthly
515097,RIESGO OPERATIVO,97,50,1,5,1,Monthly
515100,REASEGUROS INTERIOR,0,51,1,5,1,Monthly
515105,PRIMAS CEDIDAS SEGUROS DE DANOS,5,51,1,5,1,Monthly
515110,PRIMAS CEDIDAS SEGUROS DE PERSONAS,10,51,1,5,1,Monthly
515130,PRIMAS CEDIDAS CON CALCULO DE RESERVA MATEMATICA,30,51,1,5,1,Monthly
515135,COSTOS CONTRATOS NO PROPORCIONALES,35,51,1,5,1,Monthly
515140,GASTOS SOBRE ACEPTACIONES,40,51,1,5,1,Monthly
515150,SINIESTROS DE ACEPTACIONES,50,51,1,5,1,Monthly
515155,SINIESTROS DE ACEPTACIONES CONTRATOS NO PROPORCIONALES,55,51,1,5,1,Monthly
515160,SALVAMENTOS PARTE REASEGURADA,60,51,1,5,1,Monthly
515165,PARTICIPACION DE UTILIDADES A COMPANIAS CEDENTES,65,51,1,5,1,Monthly
515170,INTERESES RECONOCIDOS,70,51,1,5,1,Monthly
515180,CANCELACIONES Y/O ANULACIONES PRIMAS DE REASEGUROS ACEPTADOS,80,51,1,5,1,Monthly
515185,CANCELACIONES Y/O ANULACIONES OTROS INGRESOS POR REASEGUROS,85,51,1,5,1,Monthly
515197,RIESGO OPERATIVO,97,51,1,5,1,Monthly
515200,REMUNERACION A FAVOR DE INTERMEDIARIOS,0,52,1,5,1,Monthly
515205,SEGUROS OBLIGATORIOS,5,52,1,5,1,Monthly
515210,SEGUROS DE DANOS Y DE PERSONAS,10,52,1,5,1,Monthly
515215,DE CAPITALIZACION,15,52,1,5,1,Monthly
515220,SEGUROS SEGURIDAD SOCIAL,20,52,1,5,1,Monthly
515225,DE COASEGURO ACEPTADO,25,52,1,5,1,Monthly
515230,DE RIESGOS LABORALES,30,52,1,5,1,Monthly
515300,SERVICIOS MINIMOS DE PROMOCION Y PREVENCION-RIESGOS LABORALES,0,53,1,5,1,Monthly
515305,PROMOCION Y PREVENCION-RIESGOS LABORALES-ACTIVIDADES BASICAS,5,53,1,5,1,Monthly
515310,SERVICIOS DE PROMOCION Y PREVENCION DE RIESGOS LABORALES,10,53,1,5,1,Monthly
515400,REASEGUROS EXTERIOR,0,54,1,5,1,Monthly
515405,PRIMAS CEDIDAS SEGUROS DE DANOS,5,54,1,5,1,Monthly
515410,PRIMAS CEDIDAS SEGUROS DE PERSONAS,10,54,1,5,1,Monthly
515415,PRIMAS CEDIDAS SEGUROS PREVISIONALES,15,54,1,5,1,Monthly
515425,PRIMAS CEDIDAS SEGUROS OBLIGATORIOS,25,54,1,5,1,Monthly
515430,PRIMAS CEDIDAS SEGUROS CON CALCULO DE RESERVA MATEMATICA,30,54,1,5,1,Monthly
515435,COSTOS CONTRATOS NO PROPORCIONALES,35,54,1,5,1,Monthly
515440,GASTOS SOBRE ACEPTACIONES,40,54,1,5,1,Monthly
515445,SINIESTROS DE ACEPTACIONES,45,54,1,5,1,Monthly
515450,SINIESTROS DE ACEPTACIONES CONTRATOS NO PROPORCIONALES,50,54,1,5,1,Monthly
515455,SALVAMENTOS PARTE REASEGURADA,55,54,1,5,1,Monthly
515460,PARTICIPACION DE UTILIDADES A COMPANIAS CEDENTES,60,54,1,5,1,Monthly
515465,INTERESES RECONOCIDOS,65,54,1,5,1,Monthly
515470,GASTOS RECONOCIDOS A COMPANIAS CEDENTES,70,54,1,5,1,Monthly
515475,CANCELACIONES Y/O ANULACIONES PRIMAS DE REASEGUROS ACEPTADOS,75,54,1,5,1,Monthly
515480,CANCELACIONES Y/O ANULACIONES OTROS INGRESOS POR REASEGUROS,80,54,1,5,1,Monthly
515500,SEGUROS,0,55,1,5,1,Monthly
515505,MANEJO,5,55,1,5,1,Monthly
515510,CUMPLIMIENTO,10,55,1,5,1,Monthly
515515,CORRIENTE DEBIL,15,55,1,5,1,Monthly
515520,VIDA COLECTIVA,20,55,1,5,1,Monthly
515525,RESPONSABILIDAD CIVIL,25,55,1,5,1,Monthly
515530,INFIDELIDAD Y RIESGOS FINANCIEROS,30,55,1,5,1,Monthly
515535,INCENDIO Y/O TERREMOTO-RIESGOS LABORALES,35,55,1,5,1,Monthly
515540,RESPONSABILIDAD CIVIL-RIESGOS LABORALES,40,55,1,5,1,Monthly
515545,INFIDELIDAD Y RIESGOS FINANCIEROS-RIESGOS LABORALES,45,55,1,5,1,Monthly
515550,INCENDIO Y TERREMOTO,50,55,1,5,1,Monthly
515555,SUSTRACCION,55,55,1,5,1,Monthly
515560,VEHICULOS,60,55,1,5,1,Monthly
515565,ACCIDENTES PERSONALES,65,55,1,5,1,Monthly
515570,SEGURO DE DEPOSITOS,70,55,1,5,1,Monthly
515575,OBLIGATORIO ACCIDENTE DE TRANSITO,75,55,1,5,1,Monthly
515580,PARA OPERACIONES EN BOLSA,80,55,1,5,1,Monthly
515585,TRANSPORTE DE MERCANCIA,85,55,1,5,1,Monthly
515588,PROTECCION DE VALORES,88,55,1,5,1,Monthly
515590,OTROS SEGUROS POR RIESGOS LABORALES,90,55,1,5,1,Monthly
515595,OTROS,95,55,1,5,1,Monthly
515597,RIESGO OPERATIVO,97,55,1,5,1,Monthly
515600,OTROS COSTOS RIESGOS LABORALES,0,56,1,5,1,Monthly
515605,DE PROMOCION Y PREVENCION,5,56,1,5,1,Monthly
515695,OTROS,95,56,1,5,1,Monthly
515800,PARTICIPACION NO CONTROLADORA,0,58,1,5,1,Monthly
516000,MANTENIMIENTO Y REPARACIONES,0,60,1,5,1,Monthly
516005,EQUIPO DE COMPUTACION,5,60,1,5,1,Monthly
516010,EQUIPO DE OFICINA,10,60,1,5,1,Monthly
516015,MUEBLES Y ENSERES,15,60,1,5,1,Monthly
516020,VEHICULOS,20,60,1,5,1,Monthly
516025,EQUIPO DE COMPUTACION-RIESGOS LABORALES,25,60,1,5,1,Monthly
516030,EQUIPO DE OFICINA-RIESGOS LABORALES,30,60,1,5,1,Monthly
516035,MUEBLES Y ENSERES-RIESGOS LABORALES,35,60,1,5,1,Monthly
516040,VEHICULOS-RIESGOS LABORALES,40,60,1,5,1,Monthly
516045,PREDIOS RURALES,45,60,1,5,1,Monthly
516050,EQUIPO DE MOVILIZACION Y MAQUINARIA,50,60,1,5,1,Monthly
516055,BODEGAS Y SILOS,55,60,1,5,1,Monthly
516060,EDIFICACIONES,60,60,1,5,1,Monthly
516065,OTROS DERIVADOS DE RIESGOS LABORALES,65,60,1,5,1,Monthly
516070,PROPIEDADES DE INVERSION,70,60,1,5,1,Monthly
516095,OTROS,95,60,1,5,1,Monthly
516097,RIESGO OPERATIVO,97,60,1,5,1,Monthly
516100,RESERVA DE INSUFICIENCIA DE ACTIVOS,0,61,1,5,1,Monthly
516200,RESERVA DE RIESGOS CATASTROFICOS,0,62,1,5,1,Monthly
516300,GASTOS DE PERSONAL-ARL,0,63,1,5,1,Monthly
516306,SUELDOS,6,63,1,5,1,Monthly
516309,DE REPRESENTACION,9,63,1,5,1,Monthly
516312,HORAS EXTRAS,12,63,1,5,1,Monthly
516315,SUBSIDIO DE CONVENCION,15,63,1,5,1,Monthly
516318,AUXILIO DE TRANSPORTE,18,63,1,5,1,Monthly
516321,SUBSIDIO DE ALIMENTACION,21,63,1,5,1,Monthly
516324,CESANTIAS EMPLEADOS,24,63,1,5,1,Monthly
516330,INTERESES SOBRE CESANTIAS EMPLEADOS,30,63,1,5,1,Monthly
516333,INTERESES SOBRE CESANTIAS AGENTES,33,63,1,5,1,Monthly
516336,PRIMA LEGAL,36,63,1,5,1,Monthly
516339,PRIMA EXTRALEGAL,39,63,1,5,1,Monthly
516342,VACACIONES,42,63,1,5,1,Monthly
516345,PRIMA DE VACACIONES,45,63,1,5,1,Monthly
516348,PRIMA DE ANTIGÜEDAD,48,63,1,5,1,Monthly
516354,OTRAS PRESTACIONES SOCIALES,54,63,1,5,1,Monthly
516357,BONIFICACIONES,57,63,1,5,1,Monthly
516360,INDEMNIZACIONES,60,63,1,5,1,Monthly
516363,VIATICOS,63,63,1,5,1,Monthly
516366,APORTES ISS EN LIQUIDACION,66,63,1,5,1,Monthly
516369,APORTES CAJA DE COMPENSACION FAMILIAR ICBF Y SENA-SALARIO INTEGRAL,69,63,1,5,1,Monthly
516372,AUXILIOS AL PERSONAL,72,63,1,5,1,Monthly
516375,APORTES CAJA DE COMPENSACION ICBF Y SENA,75,63,1,5,1,Monthly
516378,APORTES FONDOS DE PENSIONES,78,63,1,5,1,Monthly
516381,OTROS APORTES Y AUXILIOS AL PERSONAL,81,63,1,5,1,Monthly
516400,DIVERSOS RIESGOS LABORALES,0,64,1,5,1,Monthly
516405,PUBLICIDAD Y PROPAGANDA RIESGOS LABORALES,5,64,1,5,1,Monthly
516410,RELACIONES PUBLICAS RIESGOS LABORALES,10,64,1,5,1,Monthly
516415,UTILES Y PAPELERIA RIESGOS LABORALES,15,64,1,5,1,Monthly
516420,PROCESAMIENTO ELECTRONICO DE DATOS RIESGOS LABORALES,20,64,1,5,1,Monthly
516425,PUBLICACIONES Y SUSCRIPCIONES RIESGOS LABORALES,25,64,1,5,1,Monthly
516430,TRANSPORTE RIESGOS LABORALES,30,64,1,5,1,Monthly
516435,SERVICIOS DE ASEO Y VIGILANCIA RIESGOS LABORALES,35,64,1,5,1,Monthly
516440,SERVICIOS TEMPORALES RIESGOS LABORALES,40,64,1,5,1,Monthly
516445,SERVICIOS PUBLICOS RIESGOS LABORALES,45,64,1,5,1,Monthly
516450,GASTOS DE VIAJE RIESGOS LABORALES,50,64,1,5,1,Monthly
516455,IMPUESTOS RIESGOS LABORALES,55,64,1,5,1,Monthly
516495,OTROS RIESGOS LABORALES,95,64,1,5,1,Monthly
516500,ADECUACION E INSTALACION,0,65,1,5,1,Monthly
516505,INSTALACIONES ELECTRICAS,5,65,1,5,1,Monthly
516510,ARREGLOS ORNAMENTALES,10,65,1,5,1,Monthly
516515,REPARACIONES LOCATIVAS,15,65,1,5,1,Monthly
516520,INSTALACIONES ELECTRICAS-RIESGOS LABORALES,20,65,1,5,1,Monthly
516525,ARREGLOS ORNAMENTALES-RIESGOS LABORALES,25,65,1,5,1,Monthly
516530,REPARACIONES LOCATIVAS-RIESGOS LABORALES,30,65,1,5,1,Monthly
516595,OTROS,95,65,1,5,1,Monthly
516597,RIESGO OPERATIVO,97,65,1,5,1,Monthly
516600,ACTIVIDADES EN OPERACIONES CONJUNTAS,0,66,1,5,1,Monthly
517000,DETERIORO (PROVISIONES),0,70,1,5,1,Monthly
517005,CARTERA DE CREDITOS,5,70,1,5,1,Monthly
517010,OPERACIONES DE LEASING FINANCIERO,10,70,1,5,1,Monthly
517015,OPERACIONES DE LEASING OPERATIVO,15,70,1,5,1,Monthly
517020,CUENTAS POR COBRAR,20,70,1,5,1,Monthly
517025,CUENTAS POR COBRAR ACTIVIDAD ASEGURADORA,25,70,1,5,1,Monthly
517030,BIENES RECIBIDOS EN PAGO Y RESTITUIDOS,30,70,1,5,1,Monthly
517040,DE INVERSIONES,40,70,1,5,1,Monthly
517055,FONDO DE PENSIONES,55,70,1,5,1,Monthly
517070,CAPITAL GARANTIA ¿ FOGAFIN,70,70,1,5,1,Monthly
517075,POR DETERIORO EN EL VALOR DE LOS ACTIVOS PPE,75,70,1,5,1,Monthly
517080,PERDIDA POR DETERIORO DEL VALOR DE LOS ACTIVOS INTANGIBLES,80,70,1,5,1,Monthly
517090,DETERIORO EN EL VALOR DE LOS ACTIVOS DE PPE POR DERECHOS DE USO,90,70,1,5,1,Monthly
517095,POR DETERIORO EN EL VALOR DE OTROS ACTIVOS,95,70,1,5,1,Monthly
517100,COMPONENTE CONTRACICLICO DETERIORO (PROVISIONES) INDIVIDUALES,0,71,1,5,1,Monthly
517105,CREDITOS Y OPERACIONES DE LEASING DE CONSUMO,5,71,1,5,1,Monthly
517110,OPERACIONES DE LEASING OPERACIONAL DE CONSUMO,10,71,1,5,1,Monthly
517115,CREDITOS Y OPERACIONES DE LEASING COMERCIALES,15,71,1,5,1,Monthly
517120,OPERACIONES DE LEASING OPERACIONAL COMERCIAL,20,71,1,5,1,Monthly
517125,CUENTAS POR COBRAR,25,71,1,5,1,Monthly
517200,"MULTAS Y SANCIONES, LITIGIOS, INDEMNIZACIONES Y DEMANDAS-RIESGO OPERATIVO",0,72,1,5,1,Monthly
517205,MULTAS Y SANCIONES SUPERINTENDENCIA FINANCIERA DE COLOMBIA - DESENCAJE,5,72,1,5,1,Monthly
517210,MULTAS Y SANCIONES SUPERINTENDENCIA FINANCIERA DE COLOMBIA ¿ APALANCAMIENTO,10,72,1,5,1,Monthly
517215,MULTAS Y SANCIONES SUPERINTENDENCIA FINANCIERA DE COLOMBIA - POSICION PROPIA,15,72,1,5,1,Monthly
517220,MULTAS Y SANCIONES SUPERINTENDENCIA FINANCIERA DE COLOMBIA - OTRAS,20,72,1,5,1,Monthly
517225,MULTAS Y SANCIONES OTRAS AUTORIDADES ADMINISTRATIVAS,25,72,1,5,1,Monthly
517230,INDEMNIZACIONES A CLIENTES,30,72,1,5,1,Monthly
517235,OTRAS INDEMNIZACIONES,35,72,1,5,1,Monthly
517240,DEMANDAS LABORALES,40,72,1,5,1,Monthly
517245,DEMANDAS POR INCUMPLIMIENTO DE CONTRATOS,45,72,1,5,1,Monthly
517250,LITIGIOS EN PROCESO EJECUTIVO,50,72,1,5,1,Monthly
517255,OTROS LITIGIOS EN PROCESO ADMINISTRATIVO JUDICIAL O ARBITRAL,55,72,1,5,1,Monthly
517295,OTRAS,95,72,1,5,1,Monthly
517300,RESERVAS TECNICAS FONDOS DE GARANTIAS,0,73,1,5,1,Monthly
517305,SEGURO DE DEPOSITO DE INSTITUCIONES FINANCIERAS,5,73,1,5,1,Monthly
517310,SEGURO DE DEPOSITO DE ENTIDADES COOPERATIVAS,10,73,1,5,1,Monthly
517315,GARANTIAS OTORGADAS FONDOS DE CESANTIAS,15,73,1,5,1,Monthly
517320,GARANTIAS OTORGADAS FONDOS DE PENSIONES,20,73,1,5,1,Monthly
517325,PENSIONES ADMINISTRADORAS DE RIESGOS LABORALES,25,73,1,5,1,Monthly
517330,RESERVA POR ADMINISTRACION DEL RIESGO DE GARANTIAS ¿FNG-,30,73,1,5,1,Monthly
517400,PAGOS SINIESTROS SIN RECUPERACION,0,74,1,5,1,Monthly
517405,PAGOS SINIESTROS SIN RECUPERACIONES,5,74,1,5,1,Monthly
517500,DEPRECIACION DE LA PPE,0,75,1,5,1,Monthly
517502,CONSTRUCCIONES,2,75,1,5,1,Monthly
517504,MAQUINARIA,4,75,1,5,1,Monthly
517506,VEHICULOS,6,75,1,5,1,Monthly
517507,EDIFICIOS,7,75,1,5,1,Monthly
517508,ENSERES Y ACCESORIOS,8,75,1,5,1,Monthly
517510,EQUIPO DE OFICINA,10,75,1,5,1,Monthly
517512,EQUIPO INFORMATICO,12,75,1,5,1,Monthly
517514,EQUIPO DE REDES Y COMUNICACION,14,75,1,5,1,Monthly
517516,ACTIVOS TANGIBLES DE EXPLORACION Y EVALUACION,16,75,1,5,1,Monthly
517518,MEJORAS DE DERECHOS DE ARRENDAMIENTO,18,75,1,5,1,Monthly
517520,PROPIEDADES Y EQUIPO EN ARRENDAMIENTO OPERATIVO,20,75,1,5,1,Monthly
517522,BIENES RURALES,22,75,1,5,1,Monthly
517524,EDIFICIOS-RIESGOS LABORALES,24,75,1,5,1,Monthly
517525,MUEBLES Y ENSERES DE OFICINA-RIESGOS LABORALES,25,75,1,5,1,Monthly
517526,EQUIPO DE COMPUTACION-RIESGOS LABORALES,26,75,1,5,1,Monthly
517527,VEHICULOS-RIESGOS LABORALES,27,75,1,5,1,Monthly
517528,BIENES REALIZABLES-RIESGOS LABORALES,28,75,1,5,1,Monthly
517529,CONSTRUCCIONES EN PROCESO,29,75,1,5,1,Monthly
517531,OTRAS PROPIEDADES Y EQUIPO,31,75,1,5,1,Monthly
517532,"COMPENSACION EXIGIBLE DE TERCEROS POR PARTIDAS DE LA PPE QUE ESTABAN DETERIORADAS DE VALOR, PERDIDAS O ABANDONADAS",32,75,1,5,1,Monthly
517533,PROPIEDADES DE INVERSION,33,75,1,5,1,Monthly
517800,DEPRECIACION DE PPE POR DERECHOS DE USO,0,78,1,5,1,Monthly
518000,AMORTIZACION DE ACTIVOS INTANGIBLES,0,80,1,5,1,Monthly
518010,MARCAS COMERCIALES,10,80,1,5,1,Monthly
518015,ACTIVOS INTANGIBLES PARA EXPLORACION Y EVALUACION,15,80,1,5,1,Monthly
518020,PROGRAMAS Y APLICACIONES INFORMATICAS,20,80,1,5,1,Monthly
518025,LICENCIAS Y FRANQUICIAS,25,80,1,5,1,Monthly
518030,"DERECHOS DE PROPIEDAD INTELECTUAL, PATENTES, Y OTROS",30,80,1,5,1,Monthly
518035,"DERECHOS DE PROPIEDAD INDUSTRIAL, SERVICIOS Y DERECHOS DE OPERACION",35,80,1,5,1,Monthly
518040,"FORMULAS, MODELOS, DISENOS Y PROTOTIPOS",40,80,1,5,1,Monthly
518045,ACTIVOS INTANGIBLES RELACIONADOS CON CLIENTES,45,80,1,5,1,Monthly
518050,PUESTOS EN BOLSAS DE VALORES,50,80,1,5,1,Monthly
518055,PUESTOS EN BOLSAS DE BIENES Y PRODUCTOS AGROPECUARIOS Y AGROINDUSTRIALES,55,80,1,5,1,Monthly
518060,MEJORAS A PROPIEDADES TOMADAS EN ARRENDAMIENTO,60,80,1,5,1,Monthly
518065,SEMOVIENTES EN LEASING,65,80,1,5,1,Monthly
518070,PROGRAMAS PARA COMPUTADOR SOFTWARE DADOS EN LEASING,70,80,1,5,1,Monthly
518075,AMORTIZACIONES RIESGOS LABORALES,75,80,1,5,1,Monthly
518100,"AMORTIZACION DE ACTIVOS INTANGIBLES POR DERECHOS DE USO,",0,81,1,5,1,Monthly
519000,DIVERSOS,0,90,1,5,1,Monthly
519005,SERVICIO DE ASEO Y VIGILANCIA,5,90,1,5,1,Monthly
519010,SERVICIOS TEMPORALES,10,90,1,5,1,Monthly
519015,PUBLICIDAD Y PROPAGANDA,15,90,1,5,1,Monthly
519020,RELACIONES PUBLICAS,20,90,1,5,1,Monthly
519025,SERVICIOS PUBLICOS,25,90,1,5,1,Monthly
519030,PROCESAMIENTO ELECTRONICO DE DATOS,30,90,1,5,1,Monthly
519035,GASTOS DE VIAJE,35,90,1,5,1,Monthly
519040,TRANSPORTE,40,90,1,5,1,Monthly
519045,UTILES Y PAPELERIA,45,90,1,5,1,Monthly
519050,GASTOS OPERACIONALES CONSORCIOS O UNIONES TEMPORALES,50,90,1,5,1,Monthly
519055,UTILES Y PAPELERIA RIESGOS LABORALES,55,90,1,5,1,Monthly
519060,TRANSPORTE RIESGOS LABORALES,60,90,1,5,1,Monthly
519065,PUBLICACIONES Y SUSCRIPCIONES,65,90,1,5,1,Monthly
519070,DONACIONES,70,90,1,5,1,Monthly
519075,PERDIDA EN VENTA DE ACTIVOS EN LEASING,75,90,1,5,1,Monthly
519085,GASTOS DE REPRESENTACION,85,90,1,5,1,Monthly
519090,GASTOS BANCARIOS,90,90,1,5,1,Monthly
519092,CALIFICACION DE RIESGOS,92,90,1,5,1,Monthly
519095,OTROS,95,90,1,5,1,Monthly
519097,RIESGO OPERATIVO,97,90,1,5,1,Monthly
570000,IMPUESTO DE RENTA Y COMPLEMENTARIOS,0,0,7,5,1,Monthly
570500,IMPUESTO DE RENTA Y COMPLEMENTARIOS,0,5,7,5,1,Monthly
570505,IMPUESTO DE RENTA Y COMPLEMENTARIOS,5,5,7,5,1,Monthly
570597,RIESGO OPERATIVO,97,5,7,5,1,Monthly
590000,GANANCIAS (EXCEDENTES) Y PERDIDAS,0,0,9,5,1,Monthly
590500,GANANCIAS Y PERDIDAS,0,5,9,5,1,Monthly
600000,CUENTAS DE REVELACION DE INFORMACION FINANCIERA,0,0,0,6,1,Monthly
610000,ACREEDORAS POR CONTRA,0,0,1,6,1,Monthly
610500,ACREEDORAS POR CONTRA (DB),0,5,1,6,1,Monthly
620000,ACREEDORAS,0,0,2,6,1,Monthly
620700,VALORES NETOS ASEGURADOS,0,7,2,6,1,Monthly
620705,VALORES TOTALES ASEGURADOS (CR),5,7,2,6,1,Monthly
620710,VALORES ASEGURADOS CEDIDOS EN REASEGUROS (DB),10,7,2,6,1,Monthly
621200,OBLIGACIONES RIESGOS LABORALES,0,12,2,6,1,Monthly
621205,ENFERMEDAD LABORAL,5,12,2,6,1,Monthly
622000,CREDITOS APROBADOS NO DESEMBOLSADOS,0,20,2,6,1,Monthly
622500,APERTURAS DE CREDITO,0,25,2,6,1,Monthly
622505,CREDITOS,5,25,2,6,1,Monthly
622510,TARJETAS DE CREDITO,10,25,2,6,1,Monthly
623000,OTRAS CONTINGENCIAS ACREEDORAS,0,30,2,6,1,Monthly
623005,POR LITIGIOS,5,30,2,6,1,Monthly
629500,DIVERSOS,0,95,2,6,1,Monthly
630000,DEUDORAS POR CONTRA,0,0,3,6,1,Monthly
630500,DEUDORAS POR CONTRA (CR),0,5,3,6,1,Monthly
640000,DEUDORAS,0,0,4,6,1,Monthly
640500,COMISION POR RETIROS PARCIALES,0,5,4,6,1,Monthly
641000,REEMBOLSO RIESGOS LABORALES,0,10,4,6,1,Monthly
641005,ENFERMEDAD LABORAL,5,10,4,6,1,Monthly
641500,EXCEDENTES EN GARANTIA,0,15,4,6,1,Monthly
642000,CESANTIAS EMBARGADAS,0,20,4,6,1,Monthly
642500,RETENCIONES CONTINGENTES POR RETIRO DE SALDOS DE PENSIONES,0,25,4,6,1,Monthly
643000,INTERESES CARTERA DE CREDITOS,0,30,4,6,1,Monthly
643020,"CATEGORIA A RIESGO NORMAL, VIVIENDA",20,30,4,6,1,Monthly
643022,"CATEGORIA B RIESGO ACEPTABLE, VIVIENDA",22,30,4,6,1,Monthly
643024,"CATEGORIA C RIESGO APRECIABLE, VIVIENDA",24,30,4,6,1,Monthly
643026,"CATEGORIA D RIESGO SIGNIFICATIVO, VIVIENDA",26,30,4,6,1,Monthly
643028,"CATEGORIA E RIESGO DE INCOBRABILIDAD, VIVIENDA",28,30,4,6,1,Monthly
643030,"CATEGORIA A RIESGO NORMAL, CONSUMO",30,30,4,6,1,Monthly
643032,"CATEGORIA B RIESGO ACEPTABLE, CONSUMO",32,30,4,6,1,Monthly
643034,"CATEGORIA C RIESGO APRECIABLE, CONSUMO",34,30,4,6,1,Monthly
643036,"CATEGORIA D RIESGO SIGNIFICATIVO, CONSUMO",36,30,4,6,1,Monthly
643038,"CATEGORIA E RIESGO DE INCOBRABILIDAD, CONSUMO",38,30,4,6,1,Monthly
643040,"CATEGORIA A RIESGO NORMAL, MICROCREDITOS",40,30,4,6,1,Monthly
643042,"CATEGORIA B RIESGO ACEPTABLE, MICROCREDITOS",42,30,4,6,1,Monthly
643044,"CATEGORIA C RIESGO APRECIABLE, MICROCREDITOS",44,30,4,6,1,Monthly
643046,"CATEGORIA D RIESGO SIGNIFICATIVO, MICROCREDITOS",46,30,4,6,1,Monthly
643048,"CATEGORIA E RIESGO DE INCOBRABILIDAD, MICROCREDITOS",48,30,4,6,1,Monthly
643050,"CATEGORIA A RIESGO NORMAL, COMERCIAL",50,30,4,6,1,Monthly
643052,"CATEGORIA B RIESGO ACEPTABLE, COMERCIAL",52,30,4,6,1,Monthly
643054,"CATEGORIA C RIESGO APRECIABLE, COMERCIAL",54,30,4,6,1,Monthly
643056,"CATEGORIA D RIESGO SIGNIFICATIVO, COMERCIAL",56,30,4,6,1,Monthly
643058,"CATEGORIA E RIESGO DE INCOBRABILIDAD, COMERCIAL",58,30,4,6,1,Monthly
643100,INTERESES,0,31,4,6,1,Monthly
643105,MORATORIOS EN PAGO DE COTIZACIONES,5,31,4,6,1,Monthly
643200,INTERESES DE LEASING FINANCIERO,0,32,4,6,1,Monthly
643230,"CATEGORIA A RIESGO NORMAL, CONSUMO",30,32,4,6,1,Monthly
643232,"CATEGORIA B RIESGO ACEPTABLE, CONSUMO",32,32,4,6,1,Monthly
643234,"CATEGORIA C RIESGO APRECIABLE, CONSUMO",34,32,4,6,1,Monthly
643236,"CATEGORIA D RIESGO SIGNIFICATIVO, CONSUMO",36,32,4,6,1,Monthly
643238,"CATEGORIA E RIESGO DE INCOBRABILIDAD, CONSUMO",38,32,4,6,1,Monthly
643240,"CATEGORIA A RIESGO NORMAL, MICROCREDITOS",40,32,4,6,1,Monthly
643242,"CATEGORIA B RIESGO ACEPTABLE, MICROCREDITOS",42,32,4,6,1,Monthly
643244,"CATEGORIA C RIESGO APRECIABLE, MICROCREDITOS",44,32,4,6,1,Monthly
643246,"CATEGORIA D RIESGO SIGNIFICATIVO, MICROCREDITOS",46,32,4,6,1,Monthly
643248,"CATEGORIA E RIESGO DE INCOBRABILIDAD, MICROCREDITOS",48,32,4,6,1,Monthly
643250,"CATEGORIA A RIESGO NORMAL, COMERCIAL",50,32,4,6,1,Monthly
643252,"CATEGORIA B RIESGO ACEPTABLE, COMERCIAL",52,32,4,6,1,Monthly
643254,"CATEGORIA C RIESGO APRECIABLE, COMERCIAL",54,32,4,6,1,Monthly
643256,"CATEGORIA D RIESGO SIGNIFICATIVO, COMERCIAL",56,32,4,6,1,Monthly
643258,"CATEGORIA E RIESGO DE INCOBRABILIDAD, COMERCIAL",58,32,4,6,1,Monthly
643500,CORRECCION MONETARIA CARTERA DE CREDITOS,0,35,4,6,1,Monthly
643505,CREDITOS COMERCIALES,5,35,4,6,1,Monthly
643515,CREDITOS DE VIVIENDA,15,35,4,6,1,Monthly
643600,CORRECCION MONETARIA DE OPERACIONES DE LEASING FINANCIERO,0,36,4,6,1,Monthly
643605,COMERCIALES,5,36,4,6,1,Monthly
643615,HABITACIONALES,15,36,4,6,1,Monthly
643700,CANONES Y SANCIONES EN CONTRATOS DE LEASING OPERATIVO,0,37,4,6,1,Monthly
643710,SANCIONES POR INCUMPLIMIENTO DE CONTRATOS,10,37,4,6,1,Monthly
643722,"CATEGORIA A - CREDITO NORMAL, CONSUMO",22,37,4,6,1,Monthly
643724,"CATEGORIA B - CREDITO ACEPTABLE, CONSUMO",24,37,4,6,1,Monthly
643726,"CATEGORIA C - CREDITO APRECIABLE, CONSUMO",26,37,4,6,1,Monthly
643732,"CATEGORIA D - CREDITO SIGNIFICATIVO, CONSUMO",32,37,4,6,1,Monthly
